aircraft_type,aircraft_class,stand_id,pier,contact_remote,stand_icao_code,allow_hard,allow_soft,penalty_tier,reason,special_tag,stand_attribute
A320,narrow,301,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,302,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,303,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,304,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,305,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,306,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,307,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,308,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,309,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,310,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,311,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,312,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,313,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,314,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,315,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,316,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,317,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,318,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,319,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,320,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,321,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,322,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,323,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,324,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,325,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,326,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,327,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,328,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,329,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,330,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,331,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,332,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,333,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,334,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,351,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,352,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,353,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,354,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,355,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,356,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,357,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,358,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,359,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,360,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,361,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,371,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,372,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,373,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,381,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,382,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A320,narrow,401,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,402,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,403,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,404,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,405,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,406,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,407,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,408,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,409,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,410,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,411,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,412,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,413,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,451,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,452,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,453,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,454,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,455,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,456,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,457,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,458,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,459,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,460,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,461,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,462,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,463,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,464,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,465,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,466,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A320,narrow,501,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,502,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,503,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,504,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,505,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,506,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,507,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,508,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,509,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,510,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,511,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,512,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,513,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,514,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,515,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,516,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,517,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,518,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,519,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,520,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,521,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,522,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,523,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,524,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,525,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,526,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,527,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,528,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,529,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,530,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,531,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,532,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,533,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,534,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,535,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,536,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A320,narrow,537,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,538,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,539,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,540,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,541,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,542,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,543,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,544,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,545,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,546,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,547,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,548,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,549,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,550,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,551,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,552,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,553,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,554,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,555,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,556,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A320,narrow,560,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A320,narrow,561,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A320,narrow,562,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A320,narrow,563,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A320,narrow,564,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A320,narrow,565,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A321,narrow,301,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,302,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,303,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,304,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,305,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,306,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,307,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,308,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,309,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,310,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,311,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,312,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,313,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,314,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,315,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,316,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,317,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,318,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,319,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,320,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,321,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,322,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,323,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,324,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,325,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,326,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,327,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,328,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,329,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,330,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,331,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,332,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,333,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,334,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,351,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,352,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,353,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,354,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,355,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,356,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,357,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,358,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,359,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,360,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,361,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,371,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,372,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,373,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,381,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,382,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A321,narrow,401,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,402,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,403,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,404,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,405,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,406,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,407,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,408,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,409,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,410,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,411,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,412,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,413,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,451,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,452,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,453,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,454,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,455,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,456,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,457,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,458,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,459,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,460,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,461,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,462,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,463,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,464,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,465,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,466,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A321,narrow,501,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,502,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,503,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,504,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,505,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,506,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,507,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,508,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,509,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,510,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,511,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,512,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,513,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,514,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,515,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,516,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,517,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,518,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,519,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,520,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,521,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,522,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,523,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,524,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,525,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,526,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,527,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,528,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,529,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,530,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,531,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,532,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,533,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,534,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,535,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,536,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A321,narrow,537,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,538,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,539,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,540,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,541,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,542,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,543,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,544,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,545,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,546,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,547,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,548,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,549,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,550,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,551,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,552,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,553,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,554,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,555,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,556,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A321,narrow,560,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A321,narrow,561,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A321,narrow,562,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A321,narrow,563,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A321,narrow,564,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A321,narrow,565,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A332,wide,301,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,302,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,303,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,304,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,305,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,306,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,307,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,308,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,309,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,310,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,311,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,312,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,313,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,314,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,315,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,316,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,317,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,318,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,319,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,320,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,321,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,322,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,323,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,324,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,325,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,326,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,327,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,328,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,329,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,330,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,331,T3C,contact,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,332,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,333,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,334,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,351,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,352,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,353,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,354,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
A332,wide,355,T3C,remote,C,0,1,high,Wide on C stand (historically rare/risky),,domestic
